context,subject,predicate,object,date,wiki
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-83209AF0-300A-4159-B7C6-BDD53D68783A>,<http://www.wikidata.org/prop/qualifier/P580>,"""2003-08-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/prop/direct/P106>,<http://www.wikidata.org/entity/Q1650915>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-DA5F0991-A8D9-43EB-92A3-DBBDCAE6B9E4>,<http://www.wikidata.org/prop/qualifier/P1545>,"""20""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-21C58C83-CB5A-4304-A9D6-2FF840B4FB36>,<http://www.wikidata.org/prop/statement/P1476>,"""Physiology and philhellenism in the late nineteenth century: The self-fashioning of Emil du Bois-Reymond""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""artyku\u0142 naukowy""@pl",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P433>,"""1""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://wikiba.se/ontology#statements>,"""24""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""\u043C\u0430\u049B\u043E\u043B\u0430\u0438 \u0438\u043B\u043C\u04E3""@tg-cyrl",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-8ECCDD23-E1C9-4B6F-ABE6-5DED8397840A>,<http://www.wikidata.org/prop/qualifier/P1545>,"""1""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-B2A96FEC-0E7D-48EA-A9DC-9F7EE150D001>,<http://www.wikidata.org/prop/statement/P2093>,"""Akina Natori""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Elena Elimova""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-740742E6-6D52-42D4-B99C-E09F1AE32C67>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""vitskapeleg artikkel""@nn",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D02B3492-DD48-494F-B727-984EDE489AD9>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""v\u011Bdeck\u00FD \u010Dl\u00E1nek""@cs",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Stephanie Moignard""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-EFCB4EC4-4AEC-4CD3-B56D-8115F893C171>,<http://www.wikidata.org/prop/statement/P50>,<http://www.wikidata.org/entity/Q30347498>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P50>,<http://www.wikidata.org/entity/statement/Q100732071-D7FC5A1C-6439-4D21-BC3E-47D11EBA03FC>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-12FD026B-4F28-4C25-A85B-8517FF800A77>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/636788fd7d49e65b749b4c5e4df2b6512b2a3965>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-56870A77-82EF-4670-95AD-C8F32B5F9B6E>,<http://www.wikidata.org/prop/statement/value-normalized/P356>,<http://dx.doi.org/10.1021/ACSCHEMBIO.0C00546>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-F656CAAE-54F3-4C65-B56F-888C24B82F28>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-AB92A0D6-8032-4BDC-89F6-272C4085DEAE>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-714EDF02-130C-4B77-B864-23495396E898>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/d2edd3e5cbd7b1b21286df87dce4bc4a049434a4>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-DF410D64-1205-44AE-81C0-E0DCF57B73EE>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-740742E6-6D52-42D4-B99C-E09F1AE32C67>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P31>,<http://www.wikidata.org/entity/statement/Q100732071-49B704E2-5B57-4230-BBAC-9C47F1895BCC>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P577>,<http://www.wikidata.org/entity/statement/Q100732071-486FEF41-A14E-4F1B-8F87-568AE62CBAF0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""teaduslik artikkel""@et",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-42428D10-F371-4914-90C9-9C77E3BAF9E0>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-6589402C-2F46-4C28-83DF-4305FB704C1C>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Bryan A Chan""",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-1C55BD2C-6E97-4F84-9A1D-9EF47E093C38>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/a23c814548fa673b4c28be60f9e20f146336bbd4>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-133FC68A-B2FE-41EF-AECF-EED6DFAC4840>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""\u05DE\u05D0\u05DE\u05E8 \u05DE\u05D3\u05E2\u05D9""@he",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""wissenschaftlicher Artikel""@de",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""artikel ilmiah""@id",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2D082382-913F-4076-B90C-EA5E830D62F5>,<http://www.wikidata.org/prop/statement/P2093>,"""Patrik Rogalla""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/prop/P108>,<http://www.wikidata.org/entity/statement/Q100413009-81C027E9-3CEE-4F8D-ACC5-CA4A51550188>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-CC94DD4B-67F6-412A-BCF3-CF73B5525004>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Chemoradiotherapy Using Carboplatin plus Paclitaxel versus Cisplatin plus Fluorouracil for Esophageal or Gastroesophageal Junction Cancer""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020 n\u00EE l\u016Bn-b\u00FBn""@nan",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-E22E2678-B0AF-4BE4-9390-8D870DEBF018>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-D57D904E-17DF-4ABA-B732-21727B4BAF6A>,<http://www.wikidata.org/prop/statement/value-normalized/P496>,<https://orcid.org/0000-0001-9109-7415>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-84E95925-F668-447B-97F2-1A13A86F3FB9>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-A912091E-48AC-4CE2-9070-8ADD7B7AFE77>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-D399CF6A-3051-488A-B748-F5BA61043FDB>,<http://www.wikidata.org/prop/statement/value-normalized/P356>,<http://dx.doi.org/10.1159/000510446>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-AD3FC0AB-B387-410D-97B2-929C742C0B6A>,<http://www.wikidata.org/prop/qualifier/P580>,"""2010-01-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""\u0E1A\u0E17\u0E04\u0E27\u0E32\u0E21\u0E17\u0E32\u0E07\u0E27\u0E34\u0E17\u0E22\u0E32\u0E28\u0E32\u0E2A\u0E15\u0E23\u0E4C""@th",20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://schema.org/description>,"""\u7814\u7A76\u54E1""@ja",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-C90CC167-E1DA-4B18-930C-02D716A2BEF5>,<http://www.wikidata.org/prop/statement/P2093>,"""Bryan A Chan""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""\u043D\u0430\u0443\u0447\u043D\u0430\u044F \u0441\u0442\u0430\u0442\u044C\u044F""@ru",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-78991D44-8261-416F-9FBE-2CB48CF02B17>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/Q100413009>,<http://schema.org/dateModified>,"""2021-02-12T22:04:14Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3534238D-2256-4873-83ED-1F09BE299948>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-A912091E-48AC-4CE2-9070-8ADD7B7AFE77>,<http://www.wikidata.org/prop/qualifier/P1545>,"""5""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-5916369F-14C1-43B8-8F29-417AFF8E18DF>,<http://www.wikidata.org/prop/qualifier/P1545>,"""2""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-05A7C949-C721-44D0-9E8E-7AAB4C000D4E>,<http://www.wikidata.org/prop/statement/P577>,"""2020-03-01T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-2245A3EC-2C72-4E5C-8E39-97D92C17510F>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/5c3bbf17dd3a64bb70a18147bbdfdbfe89c30156>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/statement/Q85692908-915FE566-E65A-44BD-8DA8-7C36DC1BAC33>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-83209AF0-300A-4159-B7C6-BDD53D68783A>,<http://www.wikidata.org/prop/qualifier/value/P580>,<http://www.wikidata.org/value/c37966c824a1e463283a743ea142a092>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct/P50>,<http://www.wikidata.org/entity/Q30347498>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-DEA16CD8-E8B5-4A0F-964D-6C1E75193C65>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-3534238D-2256-4873-83ED-1F09BE299948>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/6436793b76d4811833e1fbd4729b137e3dabe645>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-A909800C-5762-4F08-9AE9-F12D43473237>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/prop/direct/P735>,<http://www.wikidata.org/entity/Q2260734>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""John Kim""",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/direct/P69>,<http://www.wikidata.org/entity/Q332498>,20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://schema.org/description>,"""researcher""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-41E40051-E1CE-45B2-9206-F5E2C1C01014>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-A176ACB4-4E12-4C38-8EC6-92219083C7DB>,<http://www.wikidata.org/prop/statement/P433>,"""1""",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""vetenskaplig artikel""@sv",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""\u0E1A\u0E17\u0E04\u0E27\u0E32\u0E21\u0E17\u0E32\u0E07\u0E27\u0E34\u0E17\u0E22\u0E32\u0E28\u0E32\u0E2A\u0E15\u0E23\u0E4C""@th",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-78991D44-8261-416F-9FBE-2CB48CF02B17>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P31>,<http://www.wikidata.org/entity/statement/Q100541859-47D5070D-D1AE-4D3A-BE0B-0D8EDF8E45D3>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-2EA7B225-6D71-4AD3-8160-38738E6AB839>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-2E93C6E5-C996-446C-829E-1644ABF269D9>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""wetenschappelijk artikel""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/direct/P2093>,"""Sara Hafezi-Bakhtiari""",20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://wikiba.se/ontology#identifiers>,"""8""^^<http://www.w3.org/2001/XMLSchema#integer>",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-AD3FC0AB-B387-410D-97B2-929C742C0B6A>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/b44f80cf2804ae068a9a3e6744a7378477ab2fd7>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-C9CF884B-2182-44CF-B0EA-80B339F9B7C9>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-E7125805-781F-4777-9162-00237D87B0C3>,<http://www.wikidata.org/prop/statement/P2093>,"""Eric X Chen""",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2D082382-913F-4076-B90C-EA5E830D62F5>,<http://www.wikidata.org/prop/qualifier/P1545>,"""17""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""scientific article published on 01 March 2020""@en",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/statement/Q30347498-D51DEDB3-1B2B-4E17-AD01-B7AF5AD801CF>,<http://www.wikidata.org/prop/statement/value-normalized/P496>,<https://orcid.org/0000-0002-4461-6216>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-373DC6D3-3909-4590-8730-A013DDDEF91D>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P478>,"""33""",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct-normalized/P356>,<http://dx.doi.org/10.1017/S0269889720000101>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P356>,<http://www.wikidata.org/entity/statement/Q100541859-D399CF6A-3051-488A-B748-F5BA61043FDB>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-7BC18874-3529-45B8-9CB2-C25E27D7ED58>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-2E93C6E5-C996-446C-829E-1644ABF269D9>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/direct/P2860>,<http://www.wikidata.org/entity/Q53290065>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@zh-tw",20220530,wikidata
<http://www.wikidata.org/entity/Q89848268>,<http://www.wikidata.org/entity/statement/Q89848268-186150D9-A492-4045-8FFE-25BCBEA4F71F>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100732071-BED12150-D706-4D74-B284-D3FEA2D7664A>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-1FB15289-BB9A-46BE-BA28-BA1186A1A8CC>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-C4CA20C1-C1AF-4443-A22A-179A58B79915>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413009>,<http://www.wikidata.org/entity/statement/Q100413009-84DF9E94-D4B2-43EF-B065-FF0603A47FF8>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u5B66\u672F\u6587\u7AE0""@zh-sg",20220530,wikidata
<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/entity/Q30347498>,<http://www.wikidata.org/prop/P108>,<http://www.wikidata.org/entity/statement/Q30347498-1FD11F56-0691-49EA-9294-46DF8B6844D3>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://schema.org/description>,"""2020\u5E74\u5B78\u8853\u6587\u7AE0""@zh-tw",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-382710A6-A456-4C20-8E1B-EC72929FAC75>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/statement/Q100732071-D7FC5A1C-6439-4D21-BC3E-47D11EBA03FC>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/prop/direct-normalized/P356>,<http://dx.doi.org/10.1021/ACSCHEMBIO.0C00546>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/statement/Q57075410-3588D9FC-E7C3-48B9-BA60-DF1322B34DE9>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://schema.org/description>,"""article scientific""@oc",20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-133FC68A-B2FE-41EF-AECF-EED6DFAC4840>,<http://www.wikidata.org/prop/statement/value-normalized/P356>,<http://dx.doi.org/10.1017/S0269889720000101>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/prop/P2860>,<http://www.wikidata.org/entity/statement/Q100413010-15048ECE-880B-4282-8369-E171BDD33401>,20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://schema.org/description>,"""wetenschapper""@nl",20220530,wikidata
<http://www.wikidata.org/entity/Q85692908>,<http://www.wikidata.org/entity/Q85692908>,<http://schema.org/description>,"""investigador""@es",20220530,wikidata
<http://www.wikidata.org/entity/Q100732071>,<http://www.wikidata.org/entity/Q100732071>,<http://schema.org/description>,"""2020\u5E74\u306E\u8AD6\u6587""@ja",20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/prop/P2093>,<http://www.wikidata.org/entity/statement/Q100541859-DEA16CD8-E8B5-4A0F-964D-6C1E75193C65>,20220530,wikidata
<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/entity/Q57075410>,<http://www.wikidata.org/prop/direct/P31>,<http://www.wikidata.org/entity/Q5>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-47D5070D-D1AE-4D3A-BE0B-0D8EDF8E45D3>,<http://www.wikidata.org/prop/statement/P31>,<http://www.wikidata.org/entity/Q13442814>,20220530,wikidata
<http://www.wikidata.org/entity/Q100541859>,<http://www.wikidata.org/entity/statement/Q100541859-2011B320-FA46-4B82-B6BC-88F79BFB4BF9>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/fbbdd86412041cab6ce293502269ce457f1f52a0>,20220530,wikidata
<http://www.wikidata.org/entity/Q100413010>,<http://www.wikidata.org/entity/statement/Q100413010-9E06420C-980D-4FF2-9B94-6A75FA5C0079>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220530,wikidata
